"population","g_date","total_waste","dry_waste","wet_waste","geom_id","weight"
25.96,"2020-10-23",2468.30,665.92,1701.89,7,0.29
3514.60,"2020-10-23",1663.59,466.06,1491.83,8,0.22
7941.78,"2020-10-23",2108.92,599.21,1013.70,9,0.22
4572.39,"2020-10-23",1221.61,1.23,1417.98,10,0.29
6631.11,"2020-10-23",2350.64,31.77,554.73,11,0.26
6841.59,"2020-10-23",1540.80,569.63,1395.10,12,0.22
7275.07,"2020-10-23",514.75,619.49,2064.14,13,0.28
5924.81,"2020-10-24",1876.59,278.17,1161.19,1,0.30
1156.73,"2020-10-24",1894.07,298.73,1909.90,2,0.21
1086.50,"2020-10-24",858.66,549.39,41.19,3,0.24
5409.37,"2020-10-24",228.84,416.02,2.63,4,0.22
6789.19,"2020-10-24",428.75,264.98,1729.23,5,0.23
1900.14,"2020-10-24",2696.68,287.88,537.74,6,0.28
3977.45,"2020-10-24",1489.08,402.21,755.49,7,0.24
1000.27,"2020-10-24",1604.51,260.57,429.40,8,0.28
6941.07,"2020-10-24",1496.48,522.38,1818.95,9,0.28
1749.67,"2020-10-24",865.55,561.82,1344.68,10,0.28
5531.78,"2020-10-24",1859.89,205.02,231.39,11,0.25
4628.08,"2020-10-24",2527.77,660.82,827.39,12,0.25
5468.42,"2020-10-24",2347.62,550.46,1735.45,13,0.24
9946.55,"2020-10-25",151.89,14.31,1533.76,1,0.25
3062.99,"2020-10-25",397.53,100.41,312.32,2,0.28
6149.43,"2020-10-25",21.72,414.10,349.69,3,0.25
9252.53,"2020-10-25",1502.52,535.02,1737.74,4,0.22
3766.93,"2020-10-25",739.64,111.80,351.09,5,0.28
1771.74,"2020-10-25",913.32,617.30,1548.79,6,0.21
521.81,"2020-10-25",1713.24,251.51,3.16,7,0.22
7089.63,"2020-10-25",1355.43,566.41,373.30,8,0.24
877.37,"2020-10-25",2114.10,177.52,1529.36,9,0.25
7774.59,"2020-10-25",175.96,556.95,1250.51,10,0.26
4988.70,"2020-10-25",2208.07,238.58,1475.62,11,0.21
8694.37,"2020-10-25",3.27,261.11,2093.57,12,0.22
4297.81,"2020-10-25",488.98,451.62,211.60,13,0.24
4316.68,"2020-10-26",2296.01,374.01,1331.13,1,0.29
2315.45,"2020-10-26",700.76,309.50,483.14,2,0.22
4638.30,"2020-10-26",1410.17,684.26,1633.08,3,0.25
6842.10,"2020-10-26",2102.09,591.05,1238.32,4,0.29
4891.72,"2020-10-26",919.97,403.63,701.26,5,0.26
758.11,"2020-10-26",1969.91,678.24,2038.58,6,0.27
5683.08,"2020-10-26",2513.07,175.36,1155.41,7,0.30
8068.44,"2020-10-26",308.00,349.86,169.87,8,0.30
4767.92,"2020-10-26",1150.51,169.25,750.34,9,0.28
116.46,"2020-10-26",1278.82,418.04,28.03,10,0.22
5634.37,"2020-10-26",1455.06,216.22,604.46,11,0.28
1787.59,"2020-10-26",574.32,513.01,794.21,12,0.25
236.07,"2020-10-26",2425.91,345.41,1400.10,13,0.30
4459.80,"2020-10-27",1138.99,89.12,145.03,1,0.27
4215.64,"2020-10-27",2228.98,35.88,779.17,2,0.27
6328.46,"2020-10-27",1270.96,375.07,1602.37,3,0.26
30.90,"2020-10-27",1951.14,170.57,1849.17,4,0.28
9719.92,"2020-10-27",1338.64,196.67,167.19,5,0.28
7270.31,"2020-10-27",978.95,377.51,1276.41,6,0.24
8488.36,"2020-10-27",1340.33,590.65,1554.06,7,0.25
7635.63,"2020-10-27",2213.81,634.41,1030.14,8,0.27
8523.59,"2020-10-27",750.22,232.19,2060.43,9,0.29
3355.02,"2020-10-27",2439.96,152.76,1914.95,10,0.22
8494.24,"2020-10-27",1631.78,178.56,970.76,11,0.29
5401.19,"2020-10-27",772.72,611.97,1895.15,12,0.25
4499.92,"2020-10-27",2486.81,511.78,984.77,13,0.22
4277.92,"2020-10-28",836.85,394.91,180.47,1,0.24
623.82,"2020-10-28",726.17,588.57,290.98,2,0.26
9963.46,"2020-10-28",2301.51,545.33,1045.75,3,0.27
4361.90,"2020-10-28",2574.23,26.75,625.51,4,0.22
3935.33,"2020-10-28",999.49,598.50,1479.45,5,0.26
8289.87,"2020-10-28",1382.96,414.05,1572.52,6,0.28
3725.97,"2020-10-28",224.34,376.27,644.81,7,0.22
2751.64,"2020-10-28",2058.47,232.50,1533.48,8,0.25
4762.21,"2020-10-28",611.23,74.14,389.82,9,0.22
4441.11,"2020-10-28",1401.67,328.30,1889.16,10,0.25
4122.51,"2020-10-28",1308.75,407.24,1445.68,11,0.27
2984.27,"2020-10-28",2111.77,69.80,480.88,12,0.29
4870.63,"2020-10-28",963.22,667.35,576.81,13,0.27
6800.51,"2020-10-29",1056.39,585.78,1018.73,1,0.23
2947.21,"2020-10-29",1390.11,290.68,355.18,2,0.21
6163.32,"2020-10-29",185.86,52.32,1301.13,3,0.23
5422.38,"2020-10-29",1858.09,24.15,450.81,4,0.22
1622.62,"2020-10-29",661.40,655.86,1368.44,5,0.22
3733.06,"2020-10-29",1793.21,649.83,704.95,6,0.27
2812.40,"2020-10-29",862.00,112.04,812.25,7,0.26
6664.04,"2020-10-29",950.26,355.70,773.04,8,0.22
839.57,"2020-10-29",2451.35,465.77,308.98,9,0.27
9498.94,"2020-10-29",585.55,180.20,440.34,10,0.28
223.97,"2020-10-29",451.70,630.03,1930.38,11,0.26
323.89,"2020-10-29",2533.02,55.38,828.47,12,0.26
2369.73,"2020-10-29",1172.71,639.31,1157.58,13,0.25
4226.42,"2020-10-30",630.65,334.45,1480.34,1,0.26
6619.83,"2020-10-30",2220.76,537.47,1468.33,2,0.30
4489.27,"2020-10-30",1531.92,484.54,1742.09,3,0.29
6329.50,"2020-10-30",1215.28,217.73,1641.22,4,0.29
4259.12,"2020-10-30",2192.59,2.48,1346.26,5,0.23
312.29,"2020-10-30",968.97,58.56,420.86,6,0.30
6692.61,"2020-10-30",1331.49,623.11,2092.77,7,0.27
5419.29,"2020-10-30",1163.00,80.56,305.26,8,0.25
5058.23,"2020-10-30",1949.88,162.34,2075.37,9,0.26
116.12,"2020-10-30",145.22,522.07,1245.91,10,0.28
9554.72,"2020-10-30",1183.96,218.59,404.32,11,0.24
3007.66,"2020-10-30",1980.79,607.98,1291.41,12,0.21
1048.01,"2020-10-30",1077.89,27.15,1909.05,13,0.24
7964.18,"2020-10-31",2678.13,147.07,2024.45,1,0.22
7070.75,"2020-10-31",1203.23,375.14,1058.61,2,0.22
9727.15,"2020-10-31",1915.15,104.83,1766.19,3,0.24
2827.26,"2020-10-31",818.29,83.25,287.65,4,0.23
8103.54,"2020-10-31",2340.19,447.53,582.58,5,0.26
5360.36,"2020-10-31",1858.36,154.65,72.61,6,0.26
8692.42,"2020-10-31",1277.43,274.14,322.25,7,0.25
5018.34,"2020-10-31",1928.73,420.87,1968.54,8,0.28
380.58,"2020-10-31",2440.11,500.39,1279.59,9,0.28
9606.19,"2020-10-31",1314.68,385.59,1619.14,10,0.28
882.90,"2020-10-31",1273.84,167.58,1525.72,11,0.23
7220.01,"2020-10-31",1147.06,468.47,1063.69,12,0.29
355.06,"2020-10-31",1776.77,617.60,1146.41,13,0.26
4920.93,"2020-11-01",1238.21,153.75,905.17,1,0.23
8580.93,"2020-11-01",2089.54,659.26,1233.28,2,0.28
9698.42,"2020-11-01",2657.07,156.97,232.02,3,0.29
2614.62,"2020-11-01",128.01,300.65,218.20,4,0.30
7240.92,"2020-11-01",1834.46,413.55,1979.19,5,0.29
3962.82,"2020-11-01",2636.93,491.13,1930.99,6,0.27
8898.89,"2020-11-01",2345.73,461.97,1054.69,7,0.25
8395.49,"2020-11-01",647.63,469.49,63.98,8,0.23
6053.91,"2020-11-01",1033.91,178.54,839.75,9,0.29
7598.96,"2020-11-01",1521.80,2.99,945.36,10,0.26
6928.24,"2020-11-01",1227.24,85.62,821.47,11,0.30
6066.10,"2020-11-01",1782.37,38.18,120.15,12,0.29
2120.89,"2020-11-01",1305.49,416.61,1003.50,13,0.29
3482.72,"2020-11-02",2015.29,413.60,1479.02,1,0.28
4711.55,"2020-11-02",503.57,582.89,1500.12,2,0.23
6213.59,"2020-11-02",2194.07,287.89,483.31,3,0.28
4419.05,"2020-11-02",1061.70,268.27,149.41,4,0.29
1684.40,"2020-11-02",2761.66,511.99,1622.01,5,0.25
3469.08,"2020-11-02",2653.94,77.25,1391.22,6,0.24
8913.58,"2020-11-02",1794.57,3.37,284.26,7,0.23
3668.76,"2020-11-02",1643.67,75.01,2043.32,8,0.27
380.45,"2020-11-02",1190.70,498.97,972.80,9,0.21
921.04,"2020-11-02",911.08,120.91,765.43,10,0.26
2590.79,"2020-11-02",1408.25,17.42,2026.58,11,0.29
8146.31,"2020-11-02",1315.07,38.93,916.28,12,0.23
7059.95,"2020-11-02",1993.35,209.84,866.86,13,0.26
1671.25,"2020-11-03",2297.06,687.26,1273.20,1,0.25
3928.77,"2020-11-03",1220.25,437.24,832.38,2,0.29
7442.57,"2020-11-03",2566.45,42.17,1293.48,3,0.23
5537.50,"2020-11-03",2385.51,221.11,1695.28,4,0.26
9541.43,"2020-11-03",357.71,544.40,525.26,5,0.23
203.25,"2020-11-03",2619.91,228.99,248.85,6,0.30
3602.13,"2020-11-03",2797.29,536.18,1967.02,7,0.21
5036.78,"2020-11-03",1720.58,190.61,1802.09,8,0.22
9250.11,"2020-11-03",146.14,185.82,391.52,9,0.22
6744.73,"2020-11-03",698.88,246.52,363.27,10,0.23
7147.77,"2020-11-03",2706.26,631.80,62.47,11,0.24
9241.86,"2020-11-03",2379.36,94.57,767.98,12,0.23
6310.51,"2020-11-03",1452.72,28.50,1613.76,13,0.23
6936.90,"2020-11-04",1220.31,126.79,1383.76,1,0.25
9119.26,"2020-11-04",128.17,692.52,1750.90,2,0.29
3689.79,"2020-11-04",895.44,172.13,1126.17,3,0.25
4949.42,"2020-11-04",942.02,650.64,189.60,4,0.26
3088.96,"2020-11-04",1067.89,19.41,1227.11,5,0.23
3976.25,"2020-11-04",1.80,280.73,2007.99,6,0.27
6199.39,"2020-11-04",467.05,82.87,855.98,7,0.27
1341.41,"2020-11-04",413.78,507.01,60.30,8,0.28
7951.04,"2020-11-04",1856.83,86.35,2024.54,9,0.26
2353.31,"2020-11-04",470.41,448.75,570.01,10,0.24
6856.47,"2020-11-04",1328.90,163.14,1270.52,11,0.23
2661.67,"2020-11-04",1524.69,635.05,629.20,12,0.27
6744.39,"2020-11-04",2609.58,129.36,1297.60,13,0.25
5815.58,"2020-11-05",2787.01,589.45,1501.76,1,0.29
6218.65,"2020-11-05",1448.21,68.55,1754.30,2,0.29
5066.70,"2020-11-05",753.89,358.23,1090.08,3,0.26
2934.03,"2020-11-05",2350.21,489.30,859.85,4,0.29
7329.58,"2020-11-05",2141.13,692.81,389.70,5,0.26
5335.12,"2020-11-05",1873.10,123.48,524.88,6,0.26
6429.08,"2020-11-05",125.87,196.64,652.91,7,0.25
1065.74,"2020-11-05",2555.67,588.78,2079.03,8,0.23
3803.14,"2020-11-05",2110.68,440.33,1338.92,9,0.27
1523.77,"2020-11-05",1973.54,620.82,241.71,10,0.24
2723.73,"2020-11-05",69.90,550.33,597.20,11,0.27
1715.51,"2020-11-05",142.18,567.56,57.48,12,0.29
9206.53,"2020-11-05",381.27,45.96,1566.90,13,0.28
4894.60,"2020-11-06",1218.95,508.56,1578.56,1,0.29
2664.38,"2020-11-06",1241.53,404.68,849.54,2,0.21
5755.56,"2020-11-06",2399.45,9.35,1398.31,3,0.24
5193.78,"2020-11-06",821.24,325.09,1499.58,4,0.28
2793.23,"2020-11-06",1643.54,544.46,817.65,5,0.22
327.03,"2020-11-06",1296.54,496.85,190.28,6,0.24
2932.78,"2020-11-06",274.44,688.85,1666.36,7,0.27
8307.80,"2020-11-06",750.70,88.38,1734.18,8,0.22
756.43,"2020-11-06",842.12,648.53,2031.04,9,0.25
3909.61,"2020-11-06",2223.84,636.56,1625.11,10,0.24
7293.98,"2020-11-06",1327.29,643.77,2098.24,11,0.24
9566.60,"2020-11-06",2639.67,279.66,1103.17,12,0.30
7476.76,"2020-11-06",65.07,138.27,745.33,13,0.27
3833.38,"2020-11-07",1738.14,107.05,1269.89,1,0.24
4794.46,"2020-11-07",731.20,406.22,1587.29,2,0.30
62.41,"2020-11-07",899.26,461.69,167.84,3,0.29
8571.75,"2020-11-07",858.95,517.72,859.12,4,0.26
491.62,"2020-11-07",223.98,424.97,561.06,5,0.30
5917.79,"2020-11-07",1280.98,422.79,1967.53,6,0.23
15.52,"2020-11-07",1219.72,24.90,269.61,7,0.26
5710.72,"2020-11-07",2017.22,233.31,1009.76,8,0.26
1027.44,"2020-11-07",2125.39,459.55,420.88,9,0.26
4143.03,"2020-11-07",2445.42,457.19,1646.15,10,0.22
4143.28,"2020-11-07",2233.68,516.82,1250.15,11,0.23
7588.98,"2020-11-07",2118.39,303.27,1690.51,12,0.26
2536.87,"2020-11-07",2196.39,428.28,2036.19,13,0.30
4359.32,"2020-11-08",799.50,362.53,1315.32,1,0.27
2149.57,"2020-11-08",1858.39,47.18,2015.53,2,0.25
1231.99,"2020-11-08",162.00,619.63,1663.18,3,0.26
2540.67,"2020-11-08",1067.85,280.86,1293.08,4,0.29
9988.44,"2020-11-08",2175.04,232.67,389.78,5,0.29
4307.07,"2020-11-08",1058.09,189.99,1507.21,6,0.23
2694.83,"2020-11-08",559.29,480.70,1823.61,7,0.25
4974.06,"2020-11-08",1941.90,67.01,1798.90,8,0.22
3682.07,"2020-11-08",2063.33,300.59,123.62,9,0.24
1473.66,"2020-11-08",1870.69,121.82,2068.59,10,0.22
7083.34,"2020-11-08",1557.16,505.59,1572.39,11,0.23
4363.31,"2020-11-08",2783.27,72.50,699.19,12,0.28
468.07,"2020-11-08",1598.66,242.46,1714.29,13,0.28
213.67,"2020-11-09",1310.48,588.93,1267.07,1,0.23
8309.79,"2020-11-09",2302.35,651.23,51.87,2,0.26
2381.40,"2020-11-09",1821.39,498.60,602.15,3,0.25
9490.11,"2020-11-09",2476.72,623.93,189.56,4,0.24
4026.54,"2020-11-09",2481.36,686.51,578.31,5,0.23
8607.98,"2020-11-09",1786.86,86.39,1502.32,6,0.27
9219.33,"2020-11-09",1883.06,602.55,479.79,7,0.21
7784.19,"2020-11-09",161.19,382.47,1228.23,8,0.26
3841.70,"2020-11-09",1649.92,254.82,535.69,9,0.22
8730.74,"2020-11-09",1323.79,588.20,2097.83,10,0.22
8826.73,"2020-11-09",2413.71,291.92,355.17,11,0.25
7539.55,"2020-11-09",1472.64,278.74,601.19,12,0.27
6022.23,"2020-11-09",1812.49,309.76,1937.92,13,0.25
9248.81,"2020-11-10",2023.09,327.28,268.43,1,0.27
8246.06,"2020-11-10",1078.41,158.34,1572.41,2,0.27
4078.24,"2020-11-10",1218.16,59.11,948.85,3,0.25
6016.57,"2020-11-10",2369.51,533.39,632.13,4,0.30
6437.14,"2020-11-10",1473.19,80.80,1036.52,5,0.25
201.88,"2020-11-10",1420.39,11.06,503.13,6,0.29
1345.37,"2020-11-10",1012.66,201.16,1175.22,7,0.26
5672.76,"2020-11-10",1159.67,372.20,1508.28,8,0.29
7997.93,"2020-11-10",1364.02,493.49,1566.81,9,0.29
7555.46,"2020-11-10",1945.04,147.57,1274.06,10,0.29
2421.87,"2020-11-10",1683.29,148.54,228.49,11,0.23
3030.76,"2020-11-10",2417.08,140.81,1158.90,12,0.25
2113.39,"2020-11-10",1850.49,449.73,1390.58,13,0.22
2968.89,"2020-11-11",2337.02,325.84,18.51,1,0.25
5753.51,"2020-11-11",2078.05,278.05,1023.49,2,0.30
4364.04,"2020-11-11",850.19,385.42,652.37,3,0.23
984.35,"2020-11-11",967.57,481.31,645.20,4,0.26
6450.84,"2020-11-11",2544.86,335.27,1604.29,5,0.27
1137.92,"2020-11-11",1077.45,362.41,1110.46,6,0.27
9361.19,"2020-11-11",2100.86,146.66,908.75,7,0.29
7689.18,"2020-11-11",1147.45,643.74,1510.81,8,0.22
3714.05,"2020-11-11",1815.08,333.48,1276.49,9,0.30
9637.83,"2020-11-11",1311.23,340.04,1105.53,10,0.25
4913.50,"2020-11-11",2765.98,514.19,1346.66,11,0.30
3643.33,"2020-11-11",2206.93,325.05,1010.69,12,0.28
5332.80,"2020-11-11",2750.81,512.94,560.18,13,0.22
6510.34,"2020-11-12",1807.64,557.71,1018.69,1,0.24
76.53,"2020-11-12",2439.77,117.26,1524.26,2,0.28
6560.51,"2020-11-12",86.74,106.39,1714.51,3,0.22
8447.04,"2020-11-12",229.91,102.35,1990.70,4,0.28
7883.27,"2020-11-12",2665.49,302.81,169.28,5,0.22
1757.29,"2020-11-12",489.67,43.91,634.10,6,0.21
4177.82,"2020-11-12",721.76,671.01,580.47,7,0.22
1650.57,"2020-11-12",1356.92,115.15,703.37,8,0.29
8600.03,"2020-11-12",2673.39,466.09,1993.82,9,0.23
5677.74,"2020-11-12",1187.59,168.01,1433.75,10,0.29
3328.22,"2020-11-12",2356.73,530.37,541.55,11,0.30
9185.43,"2020-11-12",2349.91,134.55,705.03,12,0.25
7631.12,"2020-11-12",58.81,209.22,1079.20,13,0.25
1596.18,"2020-11-13",1396.08,244.85,222.96,1,0.27
3603.07,"2020-11-13",1822.35,23.34,1970.82,2,0.27
1639.34,"2020-11-13",2078.59,626.72,2034.60,3,0.25
7354.47,"2020-11-13",3.54,327.73,2099.82,4,0.25
2827.85,"2020-11-13",318.15,563.02,983.31,5,0.25
8877.05,"2020-11-13",1843.24,90.91,503.10,6,0.30
8031.49,"2020-11-13",1768.74,589.31,1972.82,7,0.25
6389.36,"2020-11-13",2201.53,283.00,1581.40,8,0.28
3273.95,"2020-11-13",2262.62,529.37,1215.11,9,0.24
2557.63,"2020-11-13",1025.72,576.96,1986.45,10,0.25
4031.65,"2020-11-13",2358.39,361.20,491.55,11,0.24
1482.15,"2020-11-13",2669.85,696.33,1039.91,12,0.26
6702.53,"2020-11-13",1403.22,574.75,172.74,13,0.22
5417.19,"2020-11-14",1099.25,271.44,1141.76,1,0.24
5676.16,"2020-11-14",1116.60,413.78,605.41,2,0.27
50.15,"2020-11-14",780.20,484.27,159.24,3,0.29
2468.16,"2020-11-14",1510.61,577.18,568.15,4,0.28
269.43,"2020-11-14",161.63,260.17,1917.17,5,0.24
9440.89,"2020-11-14",1491.22,137.88,652.10,6,0.27
658.50,"2020-11-14",2104.68,35.34,637.92,7,0.25
4530.91,"2020-11-14",2647.30,274.46,781.32,8,0.27
221.43,"2020-11-14",471.74,362.73,93.05,9,0.27
2056.55,"2020-11-14",8.50,591.74,638.47,10,0.25
7108.95,"2020-11-14",29.40,559.66,89.48,11,0.28
142.73,"2020-11-14",215.85,16.66,1656.45,12,0.24
6582.82,"2020-11-14",2482.89,13.77,172.24,13,0.22
5686.59,"2020-11-15",567.75,240.94,736.85,1,0.28
2538.21,"2020-11-15",1968.53,650.50,662.38,2,0.30
5296.37,"2020-11-15",1163.74,667.45,1038.14,3,0.25
6215.01,"2020-11-15",1519.83,532.04,938.25,4,0.21
1746.31,"2020-11-15",1416.74,644.07,446.90,5,0.28
1443.80,"2020-11-15",610.28,302.89,618.83,6,0.24
3643.15,"2020-11-15",2140.36,397.93,398.16,7,0.25
3782.78,"2020-11-15",348.35,534.44,1283.76,8,0.22
4966.74,"2020-11-15",108.31,309.81,382.31,9,0.23
9769.62,"2020-11-15",2268.70,301.51,1694.23,10,0.27
7529.90,"2020-11-15",2383.40,114.19,451.13,11,0.28
2311.54,"2020-11-15",1511.05,220.76,866.16,12,0.24
5574.95,"2020-11-15",2271.55,697.66,136.68,13,0.24
9890.52,"2020-11-16",839.44,587.88,243.95,1,0.29
5809.48,"2020-11-16",1438.38,675.49,1957.31,2,0.26
1095.11,"2020-11-16",1118.48,508.28,90.12,3,0.25
3478.99,"2020-11-16",420.10,384.69,1899.07,4,0.25
8739.92,"2020-11-16",2724.15,104.01,2066.50,5,0.29
5654.35,"2020-11-16",482.69,390.10,1559.33,6,0.24
6437.20,"2020-11-16",673.13,337.75,217.54,7,0.26
2949.86,"2020-11-16",1198.22,281.26,1055.39,8,0.27
2538.89,"2020-11-16",2473.72,303.26,493.96,9,0.26
538.76,"2020-11-16",2178.49,234.14,1913.11,10,0.25
1196.26,"2020-11-16",2112.34,155.07,367.87,11,0.25
7852.73,"2020-11-16",2658.18,615.39,1038.08,12,0.22
1125.75,"2020-11-16",1602.20,274.55,1433.94,13,0.27
5425.20,"2020-11-17",1399.72,332.68,813.18,1,0.29
9546.73,"2020-11-17",1706.08,71.75,469.81,2,0.25
6396.58,"2020-11-17",990.75,8.63,1792.20,3,0.25
3176.91,"2020-11-17",56.06,607.30,683.57,4,0.28
2847.74,"2020-11-17",2799.70,42.95,412.16,5,0.28
4834.26,"2020-11-17",2621.41,295.63,116.00,6,0.24
5576.12,"2020-11-17",906.86,35.50,1262.42,7,0.24
1481.90,"2020-11-17",2721.06,183.67,564.40,8,0.26
664.52,"2020-11-17",1777.56,405.16,419.39,9,0.27
9608.50,"2020-11-17",224.72,548.30,1732.02,10,0.21
935.80,"2020-11-17",1701.51,469.81,1282.92,11,0.22
4624.60,"2020-11-17",664.84,132.70,127.74,12,0.23
7668.32,"2020-11-17",1483.24,506.96,2083.23,13,0.29
6742.23,"2020-11-18",59.48,343.13,2010.61,1,0.28
8487.10,"2020-11-18",520.53,606.75,1761.94,2,0.26
9071.57,"2020-11-18",418.33,67.00,1579.88,3,0.29
6697.11,"2020-11-18",1030.71,370.45,1908.75,4,0.27
522.57,"2020-11-18",504.65,506.78,1060.34,5,0.29
6081.95,"2020-11-18",2092.91,171.76,1795.49,6,0.26
8825.85,"2020-11-18",1583.54,4.47,783.82,7,0.21
4352.43,"2020-11-18",1172.76,405.69,2099.32,8,0.24
3418.42,"2020-11-18",1549.49,104.73,39.51,9,0.27
9344.37,"2020-11-18",2274.09,650.78,53.65,10,0.22
9924.72,"2020-11-18",28.56,500.85,14.84,11,0.28
673.56,"2020-11-18",2076.19,18.44,1897.75,12,0.26
2233.90,"2020-11-18",344.66,68.90,272.73,13,0.22
7476.56,"2020-11-19",2251.76,249.16,447.72,1,0.26
4506.29,"2020-11-19",519.83,688.68,1615.98,2,0.23
3169.56,"2020-11-19",1214.48,61.35,1716.99,3,0.28
1051.97,"2020-11-19",2407.17,62.22,1396.64,4,0.23
1504.46,"2020-11-19",2770.70,7.69,2081.97,5,0.26
5707.01,"2020-11-19",2594.15,477.15,1601.96,6,0.28
5302.83,"2020-11-19",2702.69,323.10,1518.29,7,0.28
4914.89,"2020-11-19",2436.55,613.76,1838.20,8,0.25
8460.70,"2020-11-19",1208.44,605.10,1100.23,9,0.25
5956.91,"2020-11-19",152.73,266.81,358.45,10,0.29
5949.30,"2020-11-19",314.92,68.02,508.88,11,0.22
9891.05,"2020-11-19",277.58,179.54,164.07,12,0.26
802.98,"2020-11-19",1040.46,591.24,1669.76,13,0.23
9389.70,"2020-11-20",1952.12,12.83,1541.38,1,0.30
417.03,"2020-11-20",871.43,623.67,1083.43,2,0.22
2014.73,"2020-11-20",1748.37,464.50,440.53,3,0.24
9244.17,"2020-11-20",2032.53,639.79,974.75,4,0.24
5067.92,"2020-11-20",1973.52,529.37,1588.91,5,0.29
5453.07,"2020-11-20",1927.51,235.26,732.26,6,0.29
9680.13,"2020-11-20",2515.10,61.08,1535.89,7,0.24
6873.07,"2020-11-20",1736.54,651.87,873.50,8,0.29
3931.96,"2020-11-20",1194.99,501.09,1758.50,9,0.22
6254.51,"2020-11-20",2649.63,626.65,441.80,10,0.30
4209.58,"2020-11-20",279.88,428.55,869.33,11,0.29
2745.42,"2020-11-20",293.23,483.04,70.82,12,0.25
5114.04,"2020-11-20",1210.91,302.73,1511.34,13,0.27
7053.06,"2020-11-21",680.54,556.94,43.45,1,0.23
9435.83,"2020-11-21",368.35,657.74,942.33,2,0.25
8331.28,"2020-11-21",2395.73,7.84,564.01,3,0.23
9219.75,"2020-11-21",2197.67,455.74,2007.12,4,0.22
3372.15,"2020-11-21",972.54,111.69,1448.11,5,0.24
8836.43,"2020-11-21",539.46,517.36,772.31,6,0.27
1654.32,"2020-11-21",2377.26,63.48,1992.06,7,0.22
8981.96,"2020-11-21",692.84,565.81,1388.83,8,0.24
1853.34,"2020-11-21",1447.69,307.09,376.11,9,0.25
3785.60,"2020-11-21",1440.97,387.40,1115.36,10,0.29
2520.86,"2020-11-21",1878.75,64.79,387.87,11,0.23
4351.70,"2020-11-21",2032.89,316.10,230.36,12,0.29
6686.19,"2020-11-21",1812.30,195.61,243.25,13,0.26
7254.84,"2020-11-22",2419.00,2.62,1311.56,1,0.28
811.16,"2020-11-22",1148.65,123.73,1447.48,2,0.30
6532.72,"2020-11-22",797.00,77.61,1261.02,3,0.27
2507.01,"2020-11-22",1138.42,290.38,649.76,4,0.27
7361.37,"2020-11-22",545.40,103.22,497.41,5,0.26
5824.79,"2020-11-22",1340.71,212.07,1763.98,6,0.24
7020.17,"2020-11-22",66.07,167.35,449.70,7,0.30
5290.87,"2020-11-22",1.82,264.24,1393.58,8,0.22
5754.39,"2020-11-22",409.09,242.86,503.85,9,0.26
2598.83,"2020-11-22",1014.27,426.96,362.73,10,0.29
5606.02,"2020-11-22",2379.30,522.72,428.28,11,0.22
1665.10,"2020-11-22",849.19,434.99,64.07,12,0.28
8320.29,"2020-11-22",1250.86,606.85,633.65,13,0.21
4945.46,"2020-11-23",705.73,262.61,2034.58,1,0.28
9206.62,"2020-11-23",2526.50,91.21,1714.00,2,0.26
5417.42,"2020-11-23",2319.45,421.19,685.99,3,0.21
4112.34,"2020-11-23",499.01,339.76,890.56,4,0.24
710.83,"2020-11-23",2625.55,195.02,1621.44,5,0.29
8800.75,"2020-11-23",2544.19,690.07,1885.08,6,0.26
8236.88,"2020-11-23",267.74,9.77,764.43,7,0.29
1956.99,"2020-11-23",2548.32,463.85,505.29,8,0.27
2995.48,"2020-11-23",2229.69,190.31,220.70,9,0.22
8693.51,"2020-11-23",1795.07,593.17,705.15,10,0.23
1171.02,"2020-11-23",1684.84,327.25,313.10,11,0.27
9704.53,"2020-11-23",246.71,454.07,1775.92,12,0.22
9386.67,"2020-11-23",1201.31,673.27,1457.80,13,0.26
3605.11,"2020-11-24",1732.46,230.24,2038.79,1,0.25
8447.98,"2020-11-24",2361.31,376.78,134.41,2,0.27
5577.44,"2020-11-24",1513.97,236.25,1856.25,3,0.29
6753.50,"2020-11-24",1533.74,215.82,28.25,4,0.22
8990.72,"2020-11-24",729.39,555.93,764.33,5,0.25
6521.46,"2020-11-24",1849.22,212.12,411.01,6,0.29
4183.93,"2020-11-24",981.40,429.76,694.11,7,0.27
996.95,"2020-11-24",998.33,131.07,1137.96,8,0.28
6701.88,"2020-11-24",1252.42,388.35,1356.79,9,0.25
7051.88,"2020-11-24",2405.69,653.15,1782.02,10,0.24
6321.38,"2020-11-24",1649.52,301.08,2038.74,11,0.30
3011.51,"2020-11-24",1476.12,97.63,912.52,12,0.27
6182.61,"2020-11-24",865.91,344.20,1073.86,13,0.27
2423.48,"2020-11-25",1182.74,533.48,1730.89,1,0.27
4165.29,"2020-11-25",2716.74,240.19,1615.38,2,0.22
4713.96,"2020-11-25",585.58,280.19,499.97,3,0.26
4338.81,"2020-11-25",1466.77,83.53,744.65,4,0.29
8982.00,"2020-11-25",525.96,654.02,1338.26,5,0.29
4450.97,"2020-11-25",1311.40,574.96,1354.52,6,0.22
2574.62,"2020-11-25",1403.45,100.94,536.66,7,0.25
9922.67,"2020-11-25",894.14,232.82,303.56,8,0.26
4905.77,"2020-11-25",669.44,335.38,735.20,9,0.23
7090.38,"2020-11-25",1305.44,181.65,579.10,10,0.24
2919.95,"2020-11-25",2094.90,126.17,769.64,11,0.22
